epoch,accuracy,f1_m,loss,precision_m,recall_m
4,0.9840999841690063,0.9839287400245667,0.048214513808488846,0.9855874180793762,0.9823282957077026
5,0.9872999787330627,0.9871190190315247,0.03833993896842003,0.9884602427482605,0.9858226776123047
6,0.9884999990463257,0.9885881543159485,0.0348014272749424,0.989800214767456,0.9874201416969299
7,0.9886999726295471,0.9888988137245178,0.03193144500255585,0.989706814289093,0.9881190061569214
8,0.9926000237464905,0.992447018623352,0.02237139269709587,0.9929983019828796,0.9919129610061646
9,0.9926999807357788,0.9925040006637573,0.02242608740925789,0.9928050637245178,0.9922124743461609
0,0.9472000002861023,0.9446893930435181,0.2099187672138214,0.96002197265625,0.9335063695907593
1,0.9854000210762024,0.9856895208358765,0.044803354889154434,0.9868919849395752,0.9845247864723206
2,0.989799976348877,0.9893819093704224,0.03235778957605362,0.9902763962745667,0.9885183572769165
3,0.9912999868392944,0.9912029504776001,0.026442961767315865,0.9918099045753479,0.9906150102615356
4,0.9950000047683716,0.9949509501457214,0.014420310966670513,0.9953075051307678,0.9946086406707764
5,0.9927999973297119,0.9926038384437561,0.020014917477965355,0.9929049015045166,0.9923123121261597
6,0.9947999715805054,0.9946039319038391,0.015609124675393105,0.9949081540107727,0.99430912733078
7,0.9952999949455261,0.995399534702301,0.013999704271554947,0.9957004189491272,0.9951078295707703
8,0.9941999912261963,0.9942029118537903,0.01712452806532383,0.9944025278091431,0.9940096139907837
9,0.9973000288009644,0.9973043203353882,0.007681402377784252,0.9973043203353882,0.9973043203353882
0,0.9476000070571899,0.9457564949989319,0.1959986388683319,0.9590498805046082,0.9355031847953796
1,0.984000027179718,0.9833629727363586,0.04864629730582237,0.9852651953697205,0.9815295338630676
2,0.9904000163078308,0.9907417893409729,0.03005068749189377,0.9915973544120789,0.9899161458015442
3,0.9904000163078308,0.9907450675964355,0.0295924860984087,0.9914975166320801,0.990015983581543
4,0.992900013923645,0.9927941560745239,0.02138977311551571,0.9934974908828735,0.9921126365661621
5,0.9943000078201294,0.9941554665565491,0.017046378925442696,0.9944089651107788,0.9939097166061401
6,0.9941999912261963,0.9943027496337891,0.015329523012042046,0.9946054220199585,0.9940096139907837
7,0.9954000115394592,0.9953550696372986,0.015415000729262829,0.9955071806907654,0.995207667350769
8,0.9955999851226807,0.99560546875,0.012061655521392822,0.9957068562507629,0.9955071806907654
9,0.9945999979972839,0.994654655456543,0.013191334903240204,0.994805097579956,0.9945088028907776
0,0.9469000101089478,0.9429183006286621,0.20756369829177856,0.9595714211463928,0.9321086406707764
1,0.9828000068664551,0.9828179478645325,0.05347618833184242,0.9847663640975952,0.980930507183075
2,0.989300012588501,0.9891872406005859,0.03266272693872452,0.990392804145813,0.9880191683769226
3,0.9925000071525574,0.9924977421760559,0.024371478706598282,0.9931013584136963,0.9919129610061646
4,0.9911999702453613,0.9911063313484192,0.0236277524381876,0.9914072751998901,0.9908146858215332
5,0.9941999912261963,0.9943519234657288,0.01730385050177574,0.9947052597999573,0.9940096139907837
6,0.9944000244140625,0.9944549798965454,0.015543966554105282,0.9947084784507751,0.9942092895507812
7,0.9939000010490417,0.9939588904380798,0.016350235790014267,0.9940096139907837,0.9939097166061401
8,0.9954000115394592,0.9956023693084717,0.013778557069599628,0.9959065318107605,0.9953075051307678
9,0.9958999752998352,0.9958527088165283,0.012154079042375088,0.9961062073707581,0.9956070184707642
0,0.9455999732017517,0.943209707736969,0.2060474157333374,0.9594749212265015,0.9314097166061401
1,0.9839000105857849,0.984272837638855,0.04909653589129448,0.9860771298408508,0.9825279712677002
2,0.9878000020980835,0.9878877401351929,0.032674726098775864,0.9891947507858276,0.9866213798522949
3,0.991599977016449,0.991608738899231,0.02686605229973793,0.9919129610061646,0.9913138747215271
4,0.991100013256073,0.9911046624183655,0.02437056228518486,0.9916102290153503,0.9906150102615356
5,0.9933000206947327,0.9932474493980408,0.019228888675570488,0.9938002228736877,0.9927116632461548
6,0.9936000108718872,0.9936037659645081,0.01929030381143093,0.9939064979553223,0.9933106899261475
7,0.9941999912261963,0.9942537546157837,0.01943804696202278,0.9945055842399597,0.9940096139907837
8,0.9937999844551086,0.9938083291053772,0.01717420108616352,0.9939097166061401,0.9937100410461426
9,0.9950000047683716,0.9947956204414368,0.01428111083805561,0.9951978325843811,0.9944089651107788
0,0.9455999732017517,0.9415346384048462,0.2119137942790985,0.9574790596961975,0.9308106899261475
1,0.9860000014305115,0.9858731627464294,0.04601640999317169,0.9875842332839966,0.9842252135276794
2,0.991100013256073,0.9909824728965759,0.029796849936246872,0.991986870765686,0.990015983581543
3,0.9915000200271606,0.9914549589157104,0.0261821448802948,0.99180668592453,0.9911141991615295
4,0.9925000071525574,0.9922552704811096,0.020954372361302376,0.9926086068153381,0.9919129610061646
5,0.9965999722480774,0.9964960217475891,0.011102686636149883,0.9968985319137573,0.9961062073707581
6,0.9958999752998352,0.9959034323692322,0.011531860567629337,0.9961062073707581,0.9957068562507629
7,0.993399977684021,0.9935024976730347,0.01840992644429207,0.9938034415245056,0.9932108521461487
8,0.9944999814033508,0.9943075180053711,0.015919558703899384,0.9944089651107788,0.9942092895507812
9,0.9945999979972839,0.9946562051773071,0.013594209216535091,0.9948083162307739,0.9945088028907776
0,0.9965000152587891,0.996504008769989,0.010843159630894661,0.9966054558753967,0.9964057803153992
1,0.9951000213623047,0.9951078295707703,0.01498213317245245,0.9951078295707703,0.9951078295707703
2,0.9972000122070312,0.9972044825553894,0.008826624602079391,0.9972044825553894,0.9972044825553894
3,0.9957000017166138,0.9956514835357666,0.011368921026587486,0.995800256729126,0.9955071806907654
4,0.9977999925613403,0.9978035092353821,0.006983254104852676,0.9978035092353821,0.9978035092353821
5,0.996999979019165,0.9970539212226868,0.007374794688075781,0.9971046447753906,0.9970048069953918
6,0.9962999820709229,0.9963043332099915,0.011370087042450905,0.9964057803153992,0.9962060451507568
7,0.9979000091552734,0.9979033470153809,0.005517906509339809,0.9979033470153809,0.9979033470153809
8,0.9987000226974487,0.998651385307312,0.0038808563258498907,0.9987020492553711,0.9986022114753723
9,0.9961000084877014,0.9961062073707581,0.011779031716287136,0.9961062073707581,0.9961062073707581
0,0.9947999715805054,0.9949526190757751,0.014691603370010853,0.9952044486999512,0.9947084784507751
1,0.9954000115394592,0.9954533576965332,0.013333714567124844,0.9956037998199463,0.9953075051307678
2,0.9958999752998352,0.9959509372711182,0.011170163750648499,0.9960997700691223,0.9958066940307617
3,0.9962999820709229,0.9963027834892273,0.010866059921681881,0.996505618095398,0.9961062073707581
4,0.9952999949455261,0.9954026937484741,0.012759754434227943,0.9955007433891296,0.9953075051307678
5,0.9976999759674072,0.997700572013855,0.007666848599910736,0.9978002905845642,0.9976038336753845
6,0.9973000288009644,0.9973534345626831,0.008016730658710003,0.997404158115387,0.9973043203353882
7,0.9966999888420105,0.9967052936553955,0.009669491089880466,0.9967052936553955,0.9967052936553955
8,0.9951000213623047,0.9950999021530151,0.013983853161334991,0.9954009056091309,0.9948083162307739
9,0.9980000257492065,0.9980031847953796,0.005889792460948229,0.9980031847953796,0.9980031847953796
0,0.9962000250816345,0.9962536692619324,0.010241103358566761,0.9964057803153992,0.9961062073707581
1,0.994700014591217,0.9946070909500122,0.014961156994104385,0.9947084784507751,0.9945088028907776
2,0.996999979019165,0.9970539212226868,0.009012244641780853,0.9971046447753906,0.9970048069953918
3,0.9961000084877014,0.9961538314819336,0.01230198610574007,0.9963058829307556,0.9960063695907593
4,0.9958000183105469,0.9956022500991821,0.01179022528231144,0.9958034753799438,0.9954073429107666
5,0.9968000054359436,0.9968542456626892,0.009555553086102009,0.9969049692153931,0.9968051314353943
6,0.9987000226974487,0.9987020492553711,0.004187203943729401,0.9987020492553711,0.9987020492553711
7,0.9976000189781189,0.9976022839546204,0.0076528326608240604,0.9977036714553833,0.9975039958953857
8,0.9965000152587891,0.996505618095398,0.010098284110426903,0.996505618095398,0.996505618095398
9,0.996399998664856,0.9963535070419312,0.008560528047382832,0.996505618095398,0.9962060451507568
0,0.9950000047683716,0.995155394077301,0.013379991054534912,0.9953075051307678,0.9950079917907715
1,0.9959999918937683,0.995901882648468,0.011101406998932362,0.9959999322891235,0.9958066940307617
2,0.9973000288009644,0.9971522092819214,0.010228621773421764,0.9973043203353882,0.9970048069953918
3,0.9962000250816345,0.9962044954299927,0.013071699067950249,0.9963058829307556,0.9961062073707581
4,0.9973999857902527,0.9973502159118652,0.007044494617730379,0.9976038336753845,0.9971046447753906
5,0.9983000159263611,0.998302698135376,0.006595797836780548,0.998302698135376,0.998302698135376
6,0.996999979019165,0.9970539212226868,0.009437735192477703,0.9971046447753906,0.9970048069953918
7,0.9951000213623047,0.9951078295707703,0.014634335413575172,0.9951078295707703,0.9951078295707703
8,0.9976999759674072,0.9977036714553833,0.008085844106972218,0.9977036714553833,0.9977036714553833
9,0.9984999895095825,0.9984517097473145,0.004919891711324453,0.9985023736953735,0.9984025359153748
0,0.996399998664856,0.9964533448219299,0.010247024707496166,0.9966054558753967,0.9963058829307556
1,0.9962000250816345,0.9960539937019348,0.010891863144934177,0.9962060451507568,0.9959065318107605
2,0.996399998664856,0.9964548945426941,0.00896046869456768,0.996505618095398,0.9964057803153992
3,0.9959999918937683,0.9960063695907593,0.011834862641990185,0.9960063695907593,0.9960063695907593
4,0.9969000220298767,0.9970523715019226,0.008089719340205193,0.9972044825553894,0.9969049692153931
5,0.9961000084877014,0.9961029887199402,0.013299855403602123,0.996202826499939,0.9960063695907593
6,0.9972000122070312,0.9972520470619202,0.007475579623132944,0.9973011016845703,0.9972044825553894
7,0.9977999925613403,0.9979017972946167,0.006791424006223679,0.9980031847953796,0.9978035092353821
8,0.9955000281333923,0.9954549074172974,0.013201182708144188,0.9955039620399475,0.9954073429107666
9,0.9979000091552734,0.9979033470153809,0.006324771326035261,0.9979033470153809,0.9979033470153809
0,0.9968000054359436,0.9967528581619263,0.01080783735960722,0.9969049692153931,0.9966054558753967
1,0.9954000115394592,0.9954073429107666,0.01104883011430502,0.9954073429107666,0.9954073429107666
2,0.9965999722480774,0.9966054558753967,0.009309086948633194,0.9966054558753967,0.9966054558753967
3,0.9987000226974487,0.998651385307312,0.0043945894576609135,0.9987020492553711,0.9986022114753723
4,0.9976000189781189,0.9976529479026794,0.006446302868425846,0.9977036714553833,0.9976038336753845
5,0.996999979019165,0.9970508217811584,0.010777563787996769,0.9972012639045715,0.9969049692153931
6,0.9980999827384949,0.9981030225753784,0.006623526569455862,0.9981030225753784,0.9981030225753784
7,0.9987000226974487,0.9987020492553711,0.004426043014973402,0.9987020492553711,0.9987020492553711
8,0.9991999864578247,0.9992012977600098,0.002184587996453047,0.9992012977600098,0.9992012977600098
9,0.9972000122070312,0.9972535967826843,0.008731323294341564,0.9973043203353882,0.9972044825553894
0,0.9965999722480774,0.9965024590492249,0.00991801917552948,0.9966022372245789,0.9964057803153992
1,0.9965000152587891,0.9963535070419312,0.010568483732640743,0.9964025616645813,0.9963058829307556
2,0.9980000257492065,0.9980523586273193,0.005620917305350304,0.9981030225753784,0.9980031847953796
0,0.8754000067710876,0.8567862510681152,0.4085175693035126,0.9014150500297546,0.830670952796936
1,0.9592000246047974,0.9586758017539978,0.1360229104757309,0.9662240743637085,0.9514776468276978
2,0.9740999937057495,0.9740882515907288,0.0862279161810875,0.9774570465087891,0.9708466529846191
3,0.9797000288963318,0.9799525141716003,0.06472227722406387,0.9823601841926575,0.9776358008384705
4,0.9843000173568726,0.9845849275588989,0.04860791191458702,0.9860964417457581,0.9831269979476929
5,0.9850000143051147,0.9852124452590942,0.043696049600839615,0.986649751663208,0.9838258624076843
6,0.9890999794006348,0.9893440008163452,0.03420675918459892,0.9904056787490845,0.988318681716919
7,0.9890000224113464,0.9889495372772217,0.03205927461385727,0.9897035956382751,0.9882188439369202
8,0.9922999739646912,0.9922520518302917,0.02426791749894619,0.9928082823753357,0.991713285446167
9,0.9922000169754028,0.9922520518302917,0.021932560950517654,0.992705225944519,0.9918131232261658
0,0.9925000071525574,0.9925516843795776,0.021615518257021904,0.9930047392845154,0.9921126365661621
1,0.992900013923645,0.9928019642829895,0.020240338519215584,0.9932044148445129,0.9924121499061584
2,0.994700014591217,0.9947543740272522,0.01606057770550251,0.9950079917907715,0.9945088028907776
3,0.9951000213623047,0.9949968457221985,0.014501643367111683,0.9954009056091309,0.9946086406707764
4,0.9939000010490417,0.9938969016075134,0.016056356951594353,0.9943024516105652,0.993510365486145
5,0.9940000176429749,0.994204580783844,0.01642950065433979,0.9944057464599609,0.9940096139907837
6,0.9952999949455261,0.9953059554100037,0.013373119756579399,0.9954073429107666,0.995207667350769
7,0.9954000115394592,0.9954042434692383,0.013720703311264515,0.9956070184707642,0.995207667350769
8,0.9947999715805054,0.9948051571846008,0.014533331617712975,0.9950079917907715,0.9946086406707764
9,0.9947999715805054,0.9948543310165405,0.014365232549607754,0.9950047731399536,0.9947084784507751
0,0.9976000189781189,0.9976529479026794,0.00811097677797079,0.9977036714553833,0.9976038336753845
1,0.9959999918937683,0.996003270149231,0.011206729337573051,0.9962060451507568,0.9958066940307617
2,0.9957000017166138,0.9956514835357666,0.013489876873791218,0.9959033131599426,0.9954073429107666
3,0.9965999722480774,0.9967036843299866,0.010333510115742683,0.9968051314353943,0.9966054558753967
4,0.9968000054359436,0.9968035221099854,0.008737451396882534,0.9969049692153931,0.9967052936553955
5,0.9980999827384949,0.998201310634613,0.006505982950329781,0.998302698135376,0.9981030225753784
6,0.9973000288009644,0.997250497341156,0.009173477068543434,0.9974009394645691,0.9971046447753906
7,0.9968000054359436,0.9969034194946289,0.008998877368867397,0.9970048069953918,0.9968051314353943
8,0.9966999888420105,0.9966006278991699,0.010131117887794971,0.9968019127845764,0.9964057803153992
9,0.9973999857902527,0.9974517226219177,0.007778366096317768,0.9976038336753845,0.9973043203353882
0,0.9984999895095825,0.9983518719673157,0.00489329919219017,0.9984025359153748,0.998302698135376
1,0.996399998664856,0.9964533448219299,0.010463299229741096,0.9966054558753967,0.9963058829307556
2,0.9966999888420105,0.9967052936553955,0.008336539380252361,0.9967052936553955,0.9967052936553955
3,0.9979000091552734,0.9980016350746155,0.005449981894344091,0.9981030225753784,0.9979033470153809
4,0.996999979019165,0.996954083442688,0.009741265326738358,0.9970048069953918,0.9969049692153931
5,0.9973999857902527,0.9974010586738586,0.007921474054455757,0.9975007772445679,0.9973043203353882
6,0.9976000189781189,0.9976038336753845,0.007161381654441357,0.9976038336753845,0.9976038336753845
7,0.9980000257492065,0.9980016350746155,0.005349388346076012,0.9981030225753784,0.9979033470153809
8,0.9976000189781189,0.9976038336753845,0.006872266996651888,0.9976038336753845,0.9976038336753845
9,0.998199999332428,0.9982028603553772,0.005375434644520283,0.9982028603553772,0.9982028603553772
0,0.9973999857902527,0.9974532723426819,0.007213787641376257,0.9975039958953857,0.997404158115387
1,0.9987999796867371,0.9987512230873108,0.004046332556754351,0.9988019466400146,0.9987020492553711
2,0.9979000091552734,0.9979033470153809,0.0046162232756614685,0.9979033470153809,0.9979033470153809
3,0.9980999827384949,0.9981521964073181,0.005607591476291418,0.9982028603553772,0.9981030225753784
4,0.9984999895095825,0.9986006617546082,0.003525146981701255,0.9987020492553711,0.9985023736953735
5,0.9983999729156494,0.9984025359153748,0.005291859153658152,0.9984025359153748,0.9984025359153748
6,0.9977999925613403,0.9978035092353821,0.0058610765263438225,0.9978035092353821,0.9978035092353821
7,0.9990000128746033,0.9990016222000122,0.0031117722392082214,0.9990016222000122,0.9990016222000122
8,0.9983000159263611,0.998302698135376,0.004304445348680019,0.998302698135376,0.998302698135376
9,0.9990000128746033,0.9990016222000122,0.0030738753266632557,0.9990016222000122,0.9990016222000122
0,0.998199999332428,0.9983011484146118,0.004056080244481564,0.9984025359153748,0.9982028603553772
1,0.9969000220298767,0.9969049692153931,0.00828476995229721,0.9969049692153931,0.9969049692153931
2,0.9976000189781189,0.9976022839546204,0.007152443751692772,0.9977036714553833,0.9975039958953857
3,0.9984999895095825,0.9985023736953735,0.005613711662590504,0.9985023736953735,0.9985023736953735
4,0.9994000196456909,0.9994009733200073,0.002542177913710475,0.9994009733200073,0.9994009733200073
5,0.9990000128746033,0.9990016222000122,0.0035369370598345995,0.9990016222000122,0.9990016222000122
6,0.998199999332428,0.9982028603553772,0.005356983747333288,0.9982028603553772,0.9982028603553772
7,0.9984999895095825,0.9985023736953735,0.005208419170230627,0.9985023736953735,0.9985023736953735
8,0.9977999925613403,0.9978035092353821,0.007874159142374992,0.9978035092353821,0.9978035092353821
9,0.9984999895095825,0.9985515475273132,0.0035634925588965416,0.9986022114753723,0.9985023736953735
0,0.6840000152587891,0.6511285901069641,1.4801779985427856,0.7614873051643372,0.5968450307846069
1,0.8871999979019165,0.8869006037712097,0.3638761341571808,0.9077165722846985,0.8677116632461548
2,0.9210000038146973,0.9237263202667236,0.2464665323495865,0.9370663166046143,0.9111421704292297
3,0.9408000111579895,0.941038191318512,0.19422896206378937,0.9501301050186157,0.9324081540107727
4,0.9488999843597412,0.9493391513824463,0.16171792149543762,0.9574758410453796,0.9415934681892395
5,0.9545000195503235,0.9548315405845642,0.14191362261772156,0.9606359601020813,0.9492811560630798
6,0.9605000019073486,0.9606453776359558,0.11760564148426056,0.9656224846839905,0.9558706283569336
7,0.9670000076293945,0.967862069606781,0.10549039393663406,0.9712975025177002,0.9645566940307617
8,0.9690999984741211,0.9696641564369202,0.09734873473644257,0.9726814031600952,0.9667531847953796
9,0.970300018787384,0.970994770526886,0.09264051169157028,0.9742620587348938,0.967851459980011
0,0.9721999764442444,0.972428023815155,0.08435211330652237,0.9750973582267761,0.9698482155799866
1,0.9735999703407288,0.9739840030670166,0.07746919244527817,0.9765135645866394,0.9715455174446106
2,0.9800000190734863,0.9797263145446777,0.06045901030302048,0.981677770614624,0.977835476398468
3,0.9786999821662903,0.9794393181800842,0.05995067581534386,0.9809949398040771,0.9779353141784668
4,0.9787999987602234,0.9794613718986511,0.05867607891559601,0.981452226638794,0.9775359630584717
5,0.9815999865531921,0.9816831350326538,0.05425074324011803,0.9829819202423096,0.980431318283081
6,0.9840999841690063,0.9844834208488464,0.048485107719898224,0.9856839179992676,0.9833266735076904
7,0.9846000075340271,0.9845295548439026,0.04914693161845207,0.9859805107116699,0.9831269979476929
8,0.9840999841690063,0.9839875102043152,0.04461272433400154,0.9851850271224976,0.9828274846076965
9,0.9878000020980835,0.9881983995437622,0.03523207828402519,0.9891045689582825,0.9873203039169312
0,0.9882000088691711,0.988493025302887,0.03304803743958473,0.9892913699150085,0.9877196550369263
1,0.9894999861717224,0.9895470142364502,0.031249340623617172,0.9905055165290833,0.9886181950569153
2,0.9879999756813049,0.9880033731460571,0.03568514809012413,0.9888114333152771,0.9872204661369324
3,0.9894999861717224,0.9893947243690491,0.030754953622817993,0.9900965094566345,0.9887180328369141
4,0.9894999861717224,0.9897481203079224,0.028231313452124596,0.9903992414474487,0.9891173839569092
5,0.9901000261306763,0.9899573922157288,0.032316435128450394,0.9903090596199036,0.9896166324615479
6,0.9919999837875366,0.9922900795936584,0.021648570895195007,0.9929918646812439,0.9916134476661682
7,0.991599977016449,0.9917513132095337,0.025517502799630165,0.9922028183937073,0.9913138747215271
8,0.9923999905586243,0.9927955269813538,0.02035447768867016,0.9934008717536926,0.9922124743461609
9,0.9926999807357788,0.992855966091156,0.02342197857797146,0.9932108521461487,0.9925119876861572
0,0.9930999875068665,0.9931569695472717,0.019421281293034554,0.9934105277061462,0.9929113388061523
1,0.9922000169754028,0.9922569394111633,0.021324297413229942,0.992611825466156,0.9919129610061646
2,0.9941999912261963,0.9943011999130249,0.018512092530727386,0.9947052597999573,0.9939097166061401
3,0.993399977684021,0.9933567047119141,0.017947329208254814,0.9936102032661438,0.9931110143661499
4,0.9940999746322632,0.9941030144691467,0.01777353137731552,0.9943059086799622,0.9939097166061401
5,0.9929999709129333,0.9930539727210999,0.01932755671441555,0.9933042526245117,0.9928115010261536
6,0.9939000010490417,0.9938575029373169,0.01931055448949337,0.9940096139907837,0.9937100410461426
7,0.9950000047683716,0.9949049353599548,0.012211881577968597,0.9951078295707703,0.9947084784507751
8,0.9959999918937683,0.996003270149231,0.01402578316628933,0.9962060451507568,0.9958066940307617
9,0.9943000078201294,0.994358241558075,0.01673039421439171,0.9944089651107788,0.99430912733078
0,0.8816999793052673,0.8701256513595581,0.38296398520469666,0.9135844707489014,0.8452476263046265
1,0.9587000012397766,0.9587869644165039,0.13422736525535583,0.9652754068374634,0.9525758624076843
2,0.9732000231742859,0.9735923409461975,0.08671122044324875,0.9771841764450073,0.9701477885246277
3,0.9793999791145325,0.9795798659324646,0.06470742076635361,0.9822283387184143,0.977036714553833
4,0.982699990272522,0.9823535084724426,0.05232281982898712,0.9841383695602417,0.9806309938430786
5,0.9855999946594238,0.9856453537940979,0.04522082209587097,0.98680180311203,0.9845247864723206
6,0.9887999892234802,0.9889461994171143,0.033036839216947556,0.9895941019058228,0.988318681716919
7,0.9921000003814697,0.9921474456787109,0.024565914645791054,0.9926987886428833,0.9916134476661682
8,0.9909999966621399,0.9909082055091858,0.023859871551394463,0.9913138747215271,0.9905151724815369
9,0.9914000034332275,0.9913075566291809,0.02437579445540905,0.991713285446167,0.990914523601532
0,0.9922000169754028,0.9920032024383545,0.021469462662935257,0.9924057126045227,0.9916134476661682
1,0.9944999814033508,0.9946529865264893,0.015824364498257637,0.9950079917907715,0.99430912733078
2,0.9940999746322632,0.9940064549446106,0.017372967675328255,0.9941062331199646,0.9939097166061401
3,0.9934999942779541,0.9936989545822144,0.01753333769738674,0.9940997958183289,0.9933106899261475
4,0.9966999888420105,0.9966514706611633,0.011204962618649006,0.9968019127845764,0.996505618095398
5,0.9940000176429749,0.9941538572311401,0.016773248091340065,0.9944057464599609,0.9939097166061401
6,0.995199978351593,0.995155394077301,0.01368083618581295,0.9953075051307678,0.9950079917907715
7,0.9955999851226807,0.9956039190292358,0.011953359469771385,0.9958066940307617,0.9954073429107666
8,0.9958999752998352,0.9958558678627014,0.012551710940897465,0.9959065318107605,0.9958066940307617
9,0.9961000084877014,0.9961553812026978,0.012016396969556808,0.9962060451507568,0.9961062073707581
0,0.9957000017166138,0.9955467581748962,0.013225019909441471,0.9957968592643738,0.9953075051307678
1,0.9959999918937683,0.9961538314819336,0.009792915545403957,0.9963058829307556,0.9960063695907593
2,0.9968000054359436,0.9969525337219238,0.00894325040280819,0.9971046447753906,0.9968051314353943
3,0.9973999857902527,0.9974026083946228,0.007926780730485916,0.9975039958953857,0.9973043203353882
4,0.9952999949455261,0.9954026937484741,0.013594916090369225,0.9955007433891296,0.9953075051307678
5,0.9976000189781189,0.9974532723426819,0.006532812491059303,0.9975039958953857,0.997404158115387
6,0.998199999332428,0.998201310634613,0.005550296977162361,0.998302698135376,0.9981030225753784
7,0.996399998664856,0.9964009523391724,0.00974068883806467,0.9964991807937622,0.9963058829307556
8,0.9957000017166138,0.9956545829772949,0.011923404410481453,0.9958066940307617,0.9955071806907654
9,0.998199999332428,0.9980522394180298,0.0065756384283304214,0.9981030225753784,0.9980031847953796
0,0.9965000152587891,0.9964548945426941,0.00982146430760622,0.996505618095398,0.9964057803153992
1,0.9969000220298767,0.9968542456626892,0.007972468622028828,0.9969049692153931,0.9968051314353943
2,0.9975000023841858,0.9975039958953857,0.007591877598315477,0.9975039958953857,0.9975039958953857
3,0.9988999962806702,0.9989508986473083,0.004141686949878931,0.9990016222000122,0.9989017844200134
4,0.9962000250816345,0.9962060451507568,0.013291793875396252,0.9962060451507568,0.9962060451507568
5,0.9979000091552734,0.9979033470153809,0.007112054619938135,0.9979033470153809,0.9979033470153809
6,0.9984999895095825,0.9984517097473145,0.0036639159079641104,0.9985023736953735,0.9984025359153748
7,0.9977999925613403,0.9978035092353821,0.0051253302954137325,0.9978035092353821,0.9978035092353821
8,0.9980999827384949,0.9980031847953796,0.006137351971119642,0.9980031847953796,0.9980031847953796
9,0.9980000257492065,0.9980016350746155,0.005399805959314108,0.9981030225753784,0.9979033470153809
0,0.9990000128746033,0.9990016222000122,0.0028772205114364624,0.9990016222000122,0.9990016222000122
1,0.9979000091552734,0.9979033470153809,0.005853299051523209,0.9979033470153809,0.9979033470153809
2,0.9977999925613403,0.9978035092353821,0.00822329893708229,0.9978035092353821,0.9978035092353821
3,0.9976000189781189,0.9976038336753845,0.006760834716260433,0.9976038336753845,0.9976038336753845
4,0.9984999895095825,0.9985008239746094,0.005267410539090633,0.9986022114753723,0.9984025359153748
5,0.9983000159263611,0.9983503222465515,0.004582340829074383,0.9983993172645569,0.998302698135376
6,0.9975000023841858,0.9975531101226807,0.006476136855781078,0.9976038336753845,0.9975039958953857
7,0.9984999895095825,0.9985023736953735,0.003528403118252754,0.9985023736953735,0.9985023736953735
8,0.9991999864578247,0.9992504119873047,0.0021078481804579496,0.9993011355400085,0.9992012977600098
9,0.9976999759674072,0.9977527856826782,0.0074795265682041645,0.9978035092353821,0.9977036714553833
0,0.9983000159263611,0.9982520341873169,0.006378150545060635,0.998302698135376,0.9982028603553772
1,0.9984999895095825,0.9983994364738464,0.00498401140794158,0.9984991550445557,0.998302698135376
2,0.9983000159263611,0.9983518719673157,0.007016411051154137,0.9984025359153748,0.998302698135376
3,0.9986000061035156,0.9985515475273132,0.004847339820116758,0.9986022114753723,0.9985023736953735
4,0.9993000030517578,0.9992504119873047,0.003335503861308098,0.9993011355400085,0.9992012977600098
5,0.9984999895095825,0.9984517097473145,0.004508515354245901,0.9985023736953735,0.9984025359153748
6,0.9991999864578247,0.9992012977600098,0.0020788228139281273,0.9992012977600098,0.9992012977600098
7,0.9987999796867371,0.9987512230873108,0.0035586750600486994,0.9988019466400146,0.9987020492553711
8,0.9984999895095825,0.9985023736953735,0.005485986825078726,0.9985023736953735,0.9985023736953735
9,0.9980000257492065,0.9980523586273193,0.006374389864504337,0.9981030225753784,0.9980031847953796
0,0.9168999791145325,0.9152632355690002,0.5545039772987366,0.9326504468917847,0.9012579917907715
1,0.9757000207901001,0.9764020442962646,0.07435289770364761,0.9793702960014343,0.973542332649231
2,0.9837999939918518,0.984467625617981,0.04701465368270874,0.9861673712730408,0.9828274846076965
3,0.9891999959945679,0.9892964959144592,0.03219170495867729,0.9903058409690857,0.988318681716919
4,0.9939000010490417,0.9938003420829773,0.019042950123548508,0.99430912733078,0.9933106899261475
5,0.994700014591217,0.9946039319038391,0.015448890626430511,0.9949081540107727,0.99430912733078
6,0.9955999851226807,0.9957037568092346,0.01297592744231224,0.9959065318107605,0.9955071806907654
7,0.9958000183105469,0.9958035945892334,0.012294726446270943,0.9960063695907593,0.9956070184707642
8,0.995199978351593,0.9950540065765381,0.012448020279407501,0.9952044486999512,0.9949081540107727
9,0.9958000183105469,0.9957544207572937,0.013089053332805634,0.9958034753799438,0.9957068562507629
0,0.9972000122070312,0.9970998764038086,0.008938472718000412,0.9973011016845703,0.9969049692153931
1,0.9959999918937683,0.996055543422699,0.013664811849594116,0.9961062073707581,0.9960063695907593
2,0.9966999888420105,0.9967036843299866,0.01023540273308754,0.9968051314353943,0.9966054558753967
3,0.9965999722480774,0.9965547323226929,0.011764653958380222,0.9966054558753967,0.996505618095398
4,0.9979000091552734,0.9978495240211487,0.006096906494349241,0.9979999661445618,0.9977036714553833
5,0.9968000054359436,0.9968510270118713,0.010141552425920963,0.997001588344574,0.9967052936553955
6,0.9977999925613403,0.9977527856826782,0.007094456348568201,0.9978035092353821,0.9977036714553833
7,0.9984999895095825,0.9985023736953735,0.004465772770345211,0.9985023736953735,0.9985023736953735
8,0.9980000257492065,0.9980523586273193,0.005682865623384714,0.9981030225753784,0.9980031847953796
9,0.9980999827384949,0.9980507493019104,0.00530965207144618,0.9980998039245605,0.9980031847953796
